delivery_id,order_id,delivery_status,delivery_time,rider_id
4964,3866,Not Delivered,13:59:38,33
4965,4258,Order,19:06:22,13
4966,9515,Order,20:18:50,16
4967,4795,Delivered,04:39:46,11
4968,6397,Order,14:14:13,30
4969,9441,Not Delivered,02:15:40,18
4970,6142,Delivered,07:43:15,18
4971,4142,Order,03:02:31,20
4972,1573,Order,07:32:36,5
4973,2610,Delivered,08:42:49,23
4974,6940,Order,18:28:21,32
4975,8775,Order,13:34:17,1
4976,8319,Delivered,23:09:21,4
4977,6640,Delivered,21:16:08,29
4978,6640,Not Delivered,05:31:50,13
4979,5739,Not Delivered,09:43:52,3
4980,2462,Delivered,11:29:51,17
4981,1332,Not Delivered,03:06:26,15
4982,9631,Order,22:32:43,31
4983,8722,Delivered,05:36:00,5
4984,9783,Order,11:38:52,33
4985,6130,Not Delivered,07:40:12,26
4986,2524,Not Delivered,13:28:26,24
4987,6946,Not Delivered,22:12:36,29
4988,4834,Not Delivered,09:47:21,24
4989,8627,Delivered,17:11:53,2
4990,7589,Not Delivered,17:58:08,32
4991,8647,Order,11:03:46,9
4992,2979,Delivered,07:41:13,8
4993,1468,Not Delivered,12:01:15,19
4994,2834,Not Delivered,07:20:57,21
4995,4325,Order,01:45:47,28
4996,528,Not Delivered,21:27:00,20
4997,9516,Order,13:57:56,33
4998,4474,Order,10:07:27,19
4999,425,Order,06:56:27,4
5000,4493,Order,01:13:24,13
5001,4907,Not Delivered,16:48:39,31
5002,9881,Not Delivered,21:21:23,26
5003,1114,Not Delivered,07:44:03,4
5004,1056,Not Delivered,17:07:10,8
5005,6665,Delivered,12:11:50,20
5006,802,Delivered,11:29:44,16
5007,3932,Delivered,10:02:34,15
5008,2749,Delivered,10:56:23,13
5009,3614,Order,00:40:14,7
5010,8159,Delivered,07:56:30,18
5011,5375,Delivered,08:19:18,28
5012,3363,Not Delivered,12:26:07,20
5013,2882,Order,15:16:45,15
5014,398,Delivered,04:03:29,6
5015,4959,Delivered,14:45:12,29
5016,586,Delivered,02:53:23,20
5017,4586,Order,06:17:39,24
5018,2835,Delivered,23:53:31,23
5019,8386,Delivered,15:21:09,14
5020,7017,Delivered,11:43:53,17
5021,4025,Delivered,01:54:22,7
5022,4595,Order,09:14:33,21
5023,1268,Order,10:40:49,26
5024,1136,Not Delivered,23:54:35,3
5025,236,Order,15:50:34,34
5026,7909,Order,10:35:22,8
5027,8738,Order,15:17:20,23
5028,9007,Order,21:12:34,4
5029,2552,Not Delivered,16:22:40,22
5030,7798,Delivered,17:14:36,29
5031,7096,Order,18:20:46,34
5032,1528,Not Delivered,14:40:38,25
5033,6997,Not Delivered,14:03:55,21
5034,1277,Not Delivered,08:19:30,16
5035,326,Delivered,01:05:24,10
5036,1719,Delivered,17:51:23,29
5037,9953,Order,20:22:19,9
5038,2709,Not Delivered,15:21:36,19
5039,9678,Delivered,09:00:50,33
5040,8116,Order,12:14:35,30
5041,1847,Not Delivered,22:49:07,29
5042,7184,Delivered,06:47:12,15
5043,9534,Order,09:44:42,6
5044,7985,Delivered,22:42:03,22
5045,714,Not Delivered,08:47:46,5
5046,9273,Not Delivered,05:18:01,15
5047,3039,Delivered,06:27:52,28
5048,2540,Not Delivered,11:29:01,29
5049,4789,Not Delivered,07:44:37,25
5050,7718,Delivered,21:58:18,26
5051,3430,Order,01:58:57,10
5052,6078,Order,02:39:02,14
5053,8521,Delivered,07:00:23,34
5054,4232,Delivered,17:18:24,32
5055,2582,Order,16:52:27,33
5056,3342,Delivered,21:30:47,24
5057,6376,Delivered,00:14:36,31
5058,9766,Not Delivered,12:51:58,25
5059,2593,Order,04:47:15,29
5060,8620,Not Delivered,19:47:51,33
5061,2143,Not Delivered,10:37:35,13
5062,2429,Order,17:29:52,27
5063,2585,Not Delivered,11:52:07,6
5064,9024,Not Delivered,21:00:11,16
5065,1272,Delivered,07:36:56,11
5066,6019,Not Delivered,12:47:56,16
5067,5688,Delivered,18:02:50,7
5068,4927,Not Delivered,04:31:01,1
5069,5990,Order,01:46:27,17
5070,1335,Not Delivered,23:41:27,4
5071,4921,Order,18:20:50,20
5072,7122,Not Delivered,18:36:55,4
5073,4737,Delivered,20:15:02,4
5074,9010,Order,09:58:23,25
5075,5259,Not Delivered,06:26:18,17
5076,1937,Not Delivered,10:18:33,1
5077,394,Order,02:39:19,26
5078,4967,Order,22:48:18,11
5079,4100,Not Delivered,12:43:02,5
5080,6923,Delivered,16:24:03,11
5081,1016,Delivered,03:56:37,17
5082,8760,Order,10:20:30,16
5083,6731,Delivered,21:04:47,12
5084,6283,Delivered,14:59:36,28
5085,5631,Order,18:59:57,34
5086,7878,Delivered,05:31:19,32
5087,797,Order,15:24:20,25
5088,6931,Delivered,03:01:33,18
5089,8480,Delivered,10:48:57,5
5090,1495,Delivered,15:09:35,28
5091,5379,Delivered,01:54:05,1
5092,1306,Not Delivered,13:36:15,9
5093,8438,Delivered,00:08:35,16
5094,5690,Delivered,23:16:06,6
5095,2235,Delivered,10:24:35,14
5096,8161,Order,18:07:59,2
5097,1371,Order,19:38:48,8
5098,7927,Not Delivered,11:13:43,9
5099,2478,Order,05:53:04,12
5100,4609,Not Delivered,03:04:35,7
5101,475,Delivered,08:05:18,31
5102,182,Delivered,12:17:53,22
5103,3609,Delivered,22:47:02,16
5104,1303,Delivered,05:10:24,20
5105,2785,Not Delivered,21:40:33,18
5106,8987,Delivered,05:11:25,8
5107,155,Delivered,06:46:29,11
5108,8741,Order,18:50:52,21
5109,1062,Not Delivered,20:08:36,6
5110,760,Delivered,11:42:44,20
5111,3808,Order,15:34:29,7
5112,6261,Delivered,22:52:54,6
5113,9892,Not Delivered,01:45:25,19
5114,8437,Order,07:37:53,20
5115,9995,Order,06:00:11,25
5116,6479,Order,21:44:12,26
5117,5551,Not Delivered,00:32:25,21
5118,2626,Order,09:41:43,33
5119,556,Delivered,05:16:26,29
5120,2857,Not Delivered,18:52:25,22
5121,5484,Not Delivered,05:19:57,15
5122,2913,Delivered,03:00:59,2
5123,4739,Order,17:25:18,20
5124,7943,Order,11:49:32,33
5125,3606,Order,03:11:23,5
5126,4093,Order,08:56:09,3
5127,5659,Delivered,07:29:16,31
5128,3863,Delivered,15:03:52,9
5129,5547,Not Delivered,17:12:05,19
5130,4540,Not Delivered,00:32:58,31
5131,4517,Order,01:09:20,1
5132,3698,Not Delivered,13:51:37,24
5133,256,Order,06:55:55,24
5134,5717,Delivered,04:12:39,19
5135,7464,Delivered,12:40:09,31
5136,8542,Order,11:49:59,13
5137,9118,Not Delivered,09:59:44,13
5138,9149,Order,00:33:34,7
5139,3015,Order,02:28:06,33
5140,4783,Order,01:14:46,8
5141,5372,Not Delivered,00:35:50,25
5142,6530,Not Delivered,15:51:22,13
5143,8517,Delivered,09:53:46,22
5144,2236,Delivered,00:33:00,1
5145,2556,Delivered,13:44:33,12
5146,7267,Delivered,17:47:58,15
5147,4220,Delivered,08:32:38,31
5148,2352,Not Delivered,17:58:51,26
5149,5901,Not Delivered,02:11:50,28
5150,1822,Delivered,15:33:04,8
5151,5445,Order,22:38:08,10
5152,5654,Delivered,13:10:50,25
5153,5191,Order,10:57:47,27
5154,3945,Delivered,01:05:54,14
5155,2525,Not Delivered,13:54:55,5
5156,7845,Delivered,18:52:38,8
5157,573,Not Delivered,04:39:54,2
5158,9753,Delivered,03:12:10,29
5159,4112,Delivered,03:09:28,16
5160,4243,Not Delivered,20:30:17,28
5161,2525,Delivered,02:55:01,15
5162,8296,Order,06:13:23,34
5163,1017,Not Delivered,23:10:22,33
5164,2129,Order,07:10:11,18
5165,1542,Order,00:10:33,19
5166,830,Delivered,04:25:56,31
5167,4587,Order,02:15:41,29
5168,1268,Not Delivered,20:58:07,4
5169,3864,Delivered,01:02:29,13
5170,6184,Not Delivered,10:15:57,7
5171,5663,Not Delivered,05:40:58,33
5172,2700,Order,19:13:05,33
5173,6606,Delivered,02:01:17,12
5174,3876,Order,12:11:20,17
5175,8010,Delivered,04:42:59,8
5176,2221,Delivered,04:53:12,3
5177,5284,Delivered,08:26:42,30
5178,8649,Order,02:56:50,7
5179,1528,Not Delivered,21:41:54,30
5180,9039,Delivered,18:41:56,33
5181,2648,Delivered,11:50:32,28
5182,563,Order,00:58:45,27
5183,4804,Order,23:34:31,22
5184,9362,Order,18:11:27,5
5185,2726,Order,15:30:51,23
5186,3439,Delivered,16:09:32,30
5187,6364,Not Delivered,18:47:45,7
5188,7865,Not Delivered,09:24:21,18
5189,3500,Not Delivered,02:49:32,14
5190,8985,Order,21:11:16,17
5191,8028,Order,00:04:26,23
5192,8147,Not Delivered,20:49:15,32
5193,7105,Order,08:56:45,6
5194,8529,Order,07:17:25,28
5195,7041,Not Delivered,12:29:39,25
5196,410,Delivered,01:48:34,18
5197,9025,Not Delivered,15:29:50,10
5198,4996,Not Delivered,05:41:40,11
5199,7615,Not Delivered,22:48:25,29
5200,9655,Delivered,16:33:40,30
5201,8120,Not Delivered,12:47:34,7
5202,9161,Delivered,02:05:47,3
5203,4750,Delivered,16:00:50,22
5204,2266,Not Delivered,12:48:22,18
5205,9325,Order,20:14:43,20
5206,192,Not Delivered,08:13:08,3
5207,9146,Delivered,22:40:25,24
5208,9304,Delivered,22:21:22,7
5209,3247,Delivered,06:09:00,12
5210,970,Not Delivered,08:48:10,16
5211,425,Order,21:17:43,29
5212,4805,Not Delivered,03:38:34,31
5213,9550,Not Delivered,11:01:26,31
5214,9899,Delivered,08:40:07,3
5215,8836,Order,13:00:47,34
5216,6368,Delivered,10:09:55,30
5217,6133,Delivered,15:55:05,29
5218,572,Delivered,20:36:16,34
5219,4274,Delivered,15:33:08,29
5220,1434,Not Delivered,16:57:06,21
5221,7637,Delivered,05:23:46,26
5222,8052,Delivered,06:13:57,10
5223,8136,Not Delivered,14:21:36,28
5224,8073,Not Delivered,11:02:41,14
5225,6006,Delivered,00:15:42,2
5226,6841,Not Delivered,23:11:26,11
5227,1060,Delivered,13:38:32,30
5228,419,Delivered,02:38:48,30
5229,800,Order,15:17:19,8
5230,8129,Delivered,09:31:37,24
5231,4462,Order,04:47:47,26
5232,8780,Delivered,00:48:17,25
5233,2923,Order,01:10:12,12
5234,7208,Delivered,20:58:24,34
5235,9782,Order,06:16:00,25
5236,4351,Not Delivered,03:10:06,33
5237,4825,Order,20:09:13,13
5238,3922,Order,09:22:24,6
5239,7375,Order,08:26:17,2
5240,3155,Order,06:56:21,12
5241,8876,Order,15:22:50,22
5242,4079,Delivered,23:47:00,31
5243,5014,Order,01:42:14,1
5244,8830,Delivered,23:39:54,3
5245,9698,Delivered,01:23:12,13
5246,8388,Delivered,02:19:53,26
5247,3621,Not Delivered,00:11:54,32
5248,8315,Order,04:49:33,26
5249,7392,Delivered,18:21:22,5
5250,482,Order,14:31:02,4
5251,6436,Delivered,20:28:54,23
5252,4137,Not Delivered,11:49:32,23
5253,5756,Not Delivered,19:20:50,3
5254,22,Order,17:34:48,8
5255,3484,Not Delivered,06:58:45,17
5256,4348,Order,07:39:49,3
5257,4968,Delivered,15:25:24,4
5258,1549,Delivered,12:19:29,31
5259,8303,Delivered,13:06:12,24
5260,8627,Not Delivered,23:17:10,3
5261,8151,Delivered,14:59:08,23
5262,598,Delivered,16:48:39,22
5263,6072,Not Delivered,22:10:33,4
5264,9470,Delivered,20:17:11,6
5265,8483,Not Delivered,06:21:23,10
5266,1263,Order,16:38:13,32
5267,3361,Order,09:49:26,29
5268,5622,Order,11:58:56,22
5269,4653,Not Delivered,02:50:34,10
5270,130,Delivered,09:43:00,24
5271,8667,Order,00:29:32,3
5272,8330,Not Delivered,00:49:03,34
5273,6910,Delivered,08:22:46,6
5274,6710,Order,22:14:48,33
5275,3729,Not Delivered,09:16:15,8
5276,5714,Delivered,22:21:58,12
5277,2209,Order,03:26:41,13
5278,9518,Order,16:43:18,12
5279,1289,Not Delivered,10:12:05,7
5280,9144,Delivered,05:19:45,10
5281,6199,Order,19:21:05,25
5282,6152,Order,17:26:06,29
5283,4467,Not Delivered,15:08:22,18
5284,9220,Delivered,12:33:04,12
5285,2060,Delivered,06:37:40,20
5286,4970,Order,10:02:14,31
5287,8710,Order,23:53:55,2
5288,6719,Not Delivered,04:14:18,11
5289,831,Not Delivered,12:08:56,18
5290,9058,Delivered,23:14:22,28
5291,448,Delivered,05:16:18,29
5292,2786,Not Delivered,12:41:09,15
5293,1335,Not Delivered,06:24:22,13
5294,820,Not Delivered,13:01:11,6
5295,9875,Delivered,01:50:15,22
5296,8630,Order,04:58:46,1
5297,4607,Not Delivered,21:44:14,4
5298,6217,Order,00:11:41,3
5299,7350,Not Delivered,22:34:22,9
5300,8627,Delivered,12:09:14,11
5301,5945,Not Delivered,16:53:27,25
5302,4323,Not Delivered,16:39:00,14
5303,2453,Delivered,02:36:55,28
5304,7560,Order,07:17:53,17
5305,8663,Delivered,09:44:18,6
5306,5140,Order,14:46:26,31
5307,4302,Not Delivered,10:21:52,2
5308,8325,Delivered,20:26:08,16
5309,7207,Not Delivered,15:02:07,9
5310,7463,Not Delivered,14:47:21,6
5311,5434,Order,17:27:59,13
5312,9583,Order,09:34:33,14
5313,1717,Not Delivered,00:55:50,24
5314,1835,Delivered,00:19:46,5
5315,2987,Order,12:14:57,9
5316,8763,Not Delivered,16:44:53,22
5317,1758,Order,18:43:53,25
5318,1975,Delivered,21:39:16,9
5319,5645,Not Delivered,02:28:00,28
5320,1803,Order,00:57:58,10
5321,5939,Not Delivered,05:31:44,1
5322,9026,Delivered,17:45:46,12
5323,6384,Not Delivered,10:35:11,12
5324,2013,Delivered,05:07:17,1
5325,4000,Not Delivered,06:24:44,27
5326,5287,Order,19:16:43,16
5327,3381,Not Delivered,15:50:54,7
5328,7567,Not Delivered,15:44:20,19
5329,5458,Not Delivered,01:32:51,10
5330,3882,Order,02:47:25,4
5331,1924,Order,18:48:24,12
5332,7771,Order,07:43:07,24
5333,513,Delivered,02:52:14,20
5334,5756,Not Delivered,18:29:06,3
5335,9583,Order,08:48:29,15
5336,1930,Not Delivered,20:44:42,21
5337,8012,Order,08:19:27,7
5338,7623,Order,14:41:30,23
5339,7236,Order,20:58:16,29
5340,7795,Not Delivered,07:13:38,6
5341,2642,Delivered,10:44:43,16
5342,9246,Order,13:14:35,5
5343,1544,Delivered,20:53:09,12
5344,5745,Delivered,05:05:57,2
5345,2066,Order,10:30:32,1
5346,4218,Order,03:40:09,1
5347,3318,Order,23:58:54,31
5348,1706,Delivered,12:58:00,7
5349,6351,Order,20:31:59,9
5350,3344,Order,15:16:35,5
5351,852,Delivered,22:28:35,30
5352,7623,Not Delivered,05:01:42,4
5353,7637,Order,11:47:24,30
5354,7150,Order,01:16:01,27
5355,4612,Order,11:48:42,23
5356,798,Delivered,08:58:12,28
5357,6046,Delivered,12:52:13,32
5358,9894,Order,00:47:36,31
5359,4114,Not Delivered,05:38:11,14
5360,5340,Delivered,00:36:11,29
5361,2015,Order,00:26:37,18
5362,3608,Order,05:39:39,18
5363,64,Delivered,11:05:03,20
5364,8441,Delivered,18:21:49,19
5365,5372,Delivered,00:53:46,18
5366,8200,Order,04:36:29,34
5367,8161,Not Delivered,11:05:18,6
5368,4011,Order,15:34:58,30
5369,9718,Not Delivered,21:28:13,7
5370,4639,Not Delivered,18:27:26,33
5371,2073,Delivered,04:20:16,14
5372,364,Delivered,10:25:00,10
5373,6964,Delivered,12:05:22,34
5374,8468,Order,06:10:12,25
5375,3608,Order,14:41:26,18
5376,1347,Order,11:43:39,20
5377,2479,Delivered,05:18:55,24
5378,1727,Order,16:14:37,34
5379,6765,Not Delivered,07:56:48,15
5380,1198,Not Delivered,03:08:26,2
5381,9682,Order,13:18:41,34
5382,4014,Order,13:35:30,15
5383,205,Delivered,04:24:42,14
5384,5781,Not Delivered,23:26:17,7
5385,4102,Delivered,18:08:35,16
5386,8207,Delivered,15:40:55,17
5387,282,Not Delivered,00:37:24,28
5388,3231,Not Delivered,21:55:46,12
5389,2805,Not Delivered,11:13:49,16
5390,9078,Not Delivered,09:13:18,6
5391,3285,Not Delivered,02:24:12,28
5392,4939,Not Delivered,11:57:51,15
5393,2451,Order,19:17:02,18
5394,9806,Not Delivered,04:51:38,28
5395,6263,Delivered,12:57:40,13
5396,1928,Order,00:27:05,15
5397,8747,Not Delivered,16:28:53,24
5398,9854,Not Delivered,09:13:21,28
5399,1522,Not Delivered,11:53:49,17
5400,8284,Not Delivered,20:14:25,21
5401,792,Order,01:20:13,25
5402,6377,Order,17:27:38,13
5403,403,Not Delivered,00:36:47,8
5404,2754,Delivered,12:58:55,11
5405,7217,Order,00:53:38,21
5406,4060,Delivered,17:18:24,14
5407,7246,Not Delivered,11:50:42,14
5408,7960,Order,14:55:25,34
5409,9926,Delivered,16:43:26,26
5410,7497,Not Delivered,15:14:57,34
5411,218,Order,14:42:35,22
5412,9906,Delivered,18:10:16,1
5413,7400,Delivered,20:44:02,4
5414,5910,Order,07:21:12,9
5415,7561,Not Delivered,02:56:30,15
5416,5170,Not Delivered,16:05:15,24
5417,1717,Delivered,02:29:32,12
5418,4981,Not Delivered,06:50:10,4
5419,8997,Not Delivered,01:06:40,8
5420,9085,Not Delivered,05:22:31,5
5421,7629,Delivered,17:58:28,3
5422,9660,Not Delivered,13:43:11,15
5423,5097,Delivered,09:13:12,21
5424,5191,Order,09:08:38,20
5425,5103,Order,10:22:07,26
5426,2947,Order,09:31:43,31
5427,5798,Delivered,09:32:15,2
5428,5618,Order,08:43:32,6
5429,4959,Delivered,12:33:34,14
5430,8201,Order,20:25:11,8
5431,6275,Order,02:11:57,16
5432,7825,Not Delivered,05:45:37,25
5433,3906,Not Delivered,10:20:41,2
5434,2529,Order,20:06:19,2
5435,3787,Not Delivered,23:59:39,24
5436,6833,Delivered,02:11:57,16
5437,5143,Order,10:34:03,31
5438,8517,Order,18:27:28,22
5439,4405,Not Delivered,18:22:33,13
5440,1969,Order,16:31:47,23
5441,7712,Delivered,22:47:00,6
5442,9589,Not Delivered,13:05:22,6
5443,9537,Delivered,21:45:53,27
5444,6220,Order,16:16:35,17
5445,8320,Delivered,02:56:41,12
5446,7973,Not Delivered,22:11:40,5
5447,898,Order,22:08:25,7
5448,539,Order,21:09:56,9
5449,388,Not Delivered,13:51:49,23
5450,2780,Order,19:16:27,10
5451,1911,Delivered,19:09:12,27
5452,2713,Not Delivered,01:13:25,33
5453,4507,Order,19:28:44,34
5454,629,Order,07:08:06,10
5455,3918,Order,07:03:07,28
5456,1821,Not Delivered,15:16:21,23
5457,8594,Not Delivered,16:12:44,7
5458,1236,Order,22:46:43,33
5459,6547,Not Delivered,12:47:15,8
5460,960,Order,14:51:03,17
5461,856,Not Delivered,23:48:05,10
5462,7599,Delivered,22:32:00,31
5463,9004,Delivered,03:14:36,4
5464,9368,Not Delivered,17:45:04,14
5465,2757,Not Delivered,20:22:36,24
5466,5817,Not Delivered,05:23:51,30
5467,1812,Delivered,08:56:09,22
5468,3349,Not Delivered,20:01:02,3
5469,6750,Delivered,13:45:54,13
5470,1815,Not Delivered,11:48:28,31
5471,6816,Order,06:10:22,28
5472,5531,Delivered,14:49:52,26
5473,4120,Not Delivered,03:54:54,3
5474,3825,Delivered,23:32:05,20
5475,9185,Not Delivered,16:57:18,5
5476,7966,Order,02:40:29,23
5477,1055,Order,22:11:47,29
5478,1854,Not Delivered,18:27:36,28
5479,2797,Order,17:24:12,31
5480,9339,Not Delivered,02:44:28,26
5481,7281,Not Delivered,05:38:27,22
5482,9119,Delivered,14:46:30,13
5483,9344,Not Delivered,11:23:27,7
5484,1749,Order,13:59:48,14
5485,6153,Not Delivered,03:51:13,7
5486,1174,Order,08:13:30,29
5487,5742,Not Delivered,12:02:14,5
5488,8281,Delivered,18:16:17,20
5489,3250,Order,22:23:27,24
5490,4343,Order,17:07:04,12
5491,6580,Not Delivered,10:02:44,30
5492,9375,Order,21:56:39,19
5493,7958,Order,21:18:50,29
5494,3366,Order,18:01:06,10
5495,6226,Not Delivered,21:46:31,13
5496,2593,Delivered,09:10:07,24
5497,7187,Not Delivered,00:14:17,2
5498,6267,Delivered,01:04:16,10
5499,5988,Order,00:02:45,24
5500,1519,Not Delivered,11:47:21,8
5501,1828,Order,23:29:03,3
5502,314,Not Delivered,07:03:34,9
5503,1881,Delivered,03:14:06,18
5504,3994,Order,23:36:02,12
5505,7022,Not Delivered,02:44:26,3
5506,4308,Order,15:43:49,9
5507,322,Delivered,21:43:36,16
5508,2144,Delivered,20:07:13,32
5509,476,Delivered,10:59:02,18
5510,9536,Not Delivered,09:44:34,28
5511,2600,Delivered,09:46:52,8
5512,1059,Order,01:56:05,14
5513,4352,Order,09:50:39,5
5514,7342,Not Delivered,16:57:21,3
5515,6411,Order,12:33:14,7
5516,1268,Delivered,10:05:17,13
5517,8190,Not Delivered,19:41:33,16
5518,3020,Not Delivered,07:57:55,31
5519,2401,Not Delivered,08:20:14,31
5520,4671,Not Delivered,13:57:03,13
5521,2694,Order,01:34:51,3
5522,3209,Not Delivered,18:07:17,31
5523,5552,Not Delivered,16:19:04,27
5524,6833,Not Delivered,05:15:26,5
5525,2557,Order,12:58:57,33
5526,9194,Not Delivered,17:03:17,11
5527,6323,Order,03:35:49,11
5528,1816,Not Delivered,16:02:51,25
5529,9792,Order,06:51:40,28
5530,8103,Delivered,19:53:55,27
5531,6395,Order,20:21:21,21
5532,7569,Order,06:03:11,2
5533,12,Not Delivered,08:32:05,1
5534,2854,Order,16:25:09,11
5535,3698,Order,14:16:12,9
5536,417,Delivered,04:35:27,20
5537,8054,Delivered,04:34:16,1
5538,1075,Delivered,20:22:50,26
5539,967,Delivered,03:06:01,7
5540,3024,Not Delivered,11:00:28,8
5541,5588,Order,09:12:44,18
5542,7354,Delivered,00:13:28,32
5543,423,Order,16:49:27,10
5544,4306,Order,08:54:53,27
5545,7703,Not Delivered,23:54:56,22
5546,6240,Not Delivered,00:17:16,26
5547,3553,Not Delivered,23:28:04,3
5548,8570,Delivered,22:14:57,23
5549,2635,Order,16:52:11,33
5550,763,Delivered,14:24:47,12
5551,1536,Order,12:28:38,31
5552,7172,Order,20:45:08,19
5553,6404,Order,14:21:22,2
5554,6072,Delivered,11:02:55,28
5555,204,Order,07:35:52,4
5556,3650,Not Delivered,19:04:20,31
5557,1866,Not Delivered,02:40:29,25
5558,3385,Order,17:16:04,8
5559,6317,Not Delivered,13:39:13,1
5560,8904,Order,08:17:57,6
5561,2838,Not Delivered,14:29:30,2
5562,3007,Delivered,20:29:29,3
5563,8277,Order,12:36:07,26
5564,7548,Order,06:25:10,22
5565,8477,Order,12:10:51,18
5566,2753,Order,07:19:13,16
5567,2033,Order,11:38:04,28
5568,1615,Not Delivered,03:08:15,13
5569,4815,Not Delivered,23:42:34,30
5570,5544,Not Delivered,23:59:55,29
5571,5339,Not Delivered,08:32:38,9
5572,7731,Order,05:26:48,4
5573,6798,Order,09:00:46,31
5574,3264,Delivered,14:54:35,27
5575,1923,Not Delivered,10:17:30,24
5576,5312,Order,02:01:57,25
5577,4908,Delivered,01:23:15,11
5578,3006,Delivered,11:22:55,28
5579,5988,Not Delivered,23:55:42,12
5580,2129,Not Delivered,21:50:11,16
5581,2544,Delivered,04:02:14,4
5582,1429,Delivered,03:54:28,5
5583,3718,Delivered,15:22:54,14
5584,7209,Order,15:49:29,3
5585,3636,Not Delivered,02:08:01,24
5586,9017,Order,04:17:14,29
5587,4082,Order,22:38:11,26
5588,6406,Delivered,05:10:13,9
5589,1877,Not Delivered,18:55:15,4
5590,3933,Delivered,03:27:50,1
5591,4665,Order,19:46:52,24
5592,435,Not Delivered,14:40:29,30
5593,1546,Not Delivered,16:27:13,13
5594,2986,Delivered,05:17:45,3
5595,6976,Order,10:47:58,23
5596,1228,Delivered,15:51:21,32
5597,8426,Delivered,04:54:01,32
5598,8221,Not Delivered,03:09:15,26
5599,8277,Delivered,13:49:13,33
5600,9624,Delivered,03:57:37,7
5601,9008,Delivered,19:03:28,12
5602,2524,Order,06:16:04,14
5603,4088,Order,10:12:46,2
5604,5166,Order,04:21:46,13
5605,3695,Order,07:14:01,11
5606,4364,Not Delivered,20:13:09,18
5607,1064,Order,01:35:41,32
5608,2282,Delivered,18:11:38,28
5609,9445,Order,08:50:57,28
5610,8187,Delivered,09:42:25,1
5611,6035,Not Delivered,12:57:00,31
5612,7644,Delivered,12:02:45,31
5613,5291,Not Delivered,22:50:26,24
5614,1293,Order,06:28:52,14
5615,2330,Order,14:05:50,15
5616,8353,Delivered,12:41:40,16
5617,4325,Order,12:21:06,27
5618,2447,Delivered,10:57:26,30
5619,1139,Delivered,22:37:37,26
5620,3765,Not Delivered,12:35:37,1
5621,3464,Not Delivered,08:37:18,19
5622,1197,Order,09:30:45,16
5623,2598,Delivered,22:19:12,10
5624,8290,Not Delivered,06:51:52,9
5625,4562,Order,07:45:28,25
5626,9149,Not Delivered,18:39:05,24
5627,3430,Delivered,06:26:34,27
5628,5028,Delivered,06:10:50,17
5629,6843,Order,20:24:18,24
5630,7337,Delivered,04:03:11,14
5631,4230,Order,09:54:16,9
5632,8063,Not Delivered,04:20:17,7
5633,8146,Not Delivered,11:59:37,1
5634,4855,Delivered,18:00:34,7
5635,178,Delivered,14:28:29,16
5636,8580,Delivered,11:19:04,28
5637,4835,Order,22:40:45,34
5638,8416,Delivered,23:49:14,33
5639,8039,Not Delivered,12:15:54,22
5640,1337,Not Delivered,07:11:21,3
5641,1472,Not Delivered,10:01:20,5
5642,5231,Delivered,03:54:07,16
5643,4615,Order,20:26:00,25
5644,1224,Order,12:52:57,26
5645,9122,Not Delivered,13:09:11,15
5646,1806,Order,17:12:07,31
5647,335,Not Delivered,12:01:02,30
5648,758,Delivered,16:37:39,2
5649,2144,Delivered,18:41:53,26
5650,7974,Not Delivered,07:43:46,6
5651,8340,Not Delivered,11:33:38,23
5652,8801,Not Delivered,12:34:20,10
5653,1141,Not Delivered,07:50:16,9
5654,7265,Not Delivered,10:30:54,32
5655,4354,Order,18:47:29,26
5656,5724,Not Delivered,01:36:41,29
5657,2667,Delivered,23:13:16,18
5658,956,Order,15:10:52,21
5659,5465,Delivered,05:53:57,34
5660,9538,Delivered,11:26:16,25
5661,8340,Delivered,06:00:56,33
5662,9882,Delivered,18:37:50,15
5663,5951,Order,17:38:49,2
5664,9580,Order,17:28:28,33
5665,192,Order,06:01:52,7
5666,6146,Not Delivered,03:34:57,34
5667,234,Not Delivered,19:31:59,25
5668,1566,Order,22:53:53,18
5669,3126,Delivered,14:12:43,24
5670,4623,Not Delivered,13:41:44,18
5671,8018,Not Delivered,15:02:44,1
5672,6826,Delivered,23:19:36,14
5673,6703,Not Delivered,23:23:17,18
5674,1207,Delivered,14:05:25,26
5675,9164,Delivered,08:33:47,14
5676,7003,Order,14:13:48,31
5677,6570,Not Delivered,15:38:58,18
5678,8084,Not Delivered,00:48:13,27
5679,4901,Delivered,04:00:55,4
5680,8998,Order,00:39:38,3
5681,4301,Order,14:53:43,7
5682,7612,Delivered,20:53:22,6
5683,1166,Delivered,14:08:22,9
5684,4945,Order,08:03:13,13
5685,6059,Order,21:45:36,26
5686,266,Delivered,22:09:26,12
5687,7265,Not Delivered,05:52:21,21
5688,8945,Delivered,05:02:15,1
5689,1930,Not Delivered,06:50:35,7
5690,7992,Delivered,05:00:29,6
5691,7752,Order,13:53:44,6
5692,6679,Order,01:24:44,1
5693,8016,Delivered,22:39:42,23
5694,8214,Order,20:44:24,17
5695,1450,Not Delivered,14:33:59,27
5696,7279,Delivered,11:34:32,22
5697,4541,Delivered,10:03:08,6
5698,5883,Not Delivered,06:51:08,2
5699,6918,Order,00:04:54,10
5700,6012,Not Delivered,01:32:59,23
5701,6218,Not Delivered,01:11:12,1
5702,221,Order,18:05:09,16
